video_id,part_id,category,keywords,part_url,time,text
1007,100131,Home & Garden,"['ice', 'time', 'ancient', 'years', 'samples']",PXDUQd1l_h8,"['00:17:51,099', '00:18:58,819']",to go back a lot further in time than that in order to do that we can't just use shovels and chainsaws like we did here so we have to use a drill ken Taylor's team is drilling through ice their goal is to gather samples from the nearly two mile thick West Antarctic Ice Sheet and the deeper they go the further back in time they travel here at about 480 meters deep right now this is right around the time when Jesus lived it's right about zero ad right when BC years turned into 80 years these ice cores contain tiny bubbles of ancient atmosphere that were trapped each year as the snow was compressed into ice nice bubbles in this one it's ancient area there when we crush samples like this I don't get the cows out there and we can sample the ancient atmosphere we can also get a record of how things like temperature and sea ice changed in the past by combining these different records we can understand how the climate system is operating the past
1007,100132,Arts & Entertainment,"['ice', 'years', 'time', 'something', 'millions']",PXDUQd1l_h8,"['00:19:00,869', '00:20:09,129']",but the ice work valuable as it is only goes back about eight hundred thousand years a tiny fraction of geologic time to get a more complete picture of Antarctica's climate history you have to drill farther back in time and that's what the andreal team is trying to do they want to paint a picture of Antarctica as it changed from warm to cold millions of years ago in order to do that andr will have to drill deep into the earth but finding the right location is a major challenge on a continent covered by ice and even in those few places where the ice has receded it's still not easy and rills David Harwood and Richard levy are searching for places to drill but as they fly over a field of rubble they see the gathering evidence for a chronological history is not possible here something has stirred things up and that something is the ice itself that's because ice moves for tens of millions of years glaciers have slowly scoured the land gobbling up rocks and debris
1007,100133,Science,"['time', 'layer', 'ice', 'shell', 'glacial movement']",PXDUQd1l_h8,"['00:20:09,130', '00:21:12,210']",and spreading them all across the landscape in random order this we call glacial paleontology some call it garbage pile paleontology because we're looking and sorting through these Marines to try to get pieces of information that the ice sheet has brought to us a marine is the chaotic accumulation of rocks and debris deposited by glacial movement this one here she has abundant shell fossils this shell brought here by a glacier comes from a time when the continent was warmer and water ran through these valleys this landscape is a treasure trove of a Nordica's climate history but the ice has scrambled all the clues we're looking at a jigsaw puzzle yet there's one place where the evidence remains intact that's in the seafloor beneath the Antarctic ice shelf where the glacial movement has also deposited layer after layer in chronological order drilling gives us an opportunity to get a serial history in time each layer goes back in time and we know that a rock
1007,100134,Arts & Entertainment,"['ice', 'Antarctica', 'history', 'years', 'rock']",PXDUQd1l_h8,"['00:21:12,210', '00:22:35,680']",was younger than a rock below so we could put it into history the andrel team aims to drill through the Antarctic ice and the sea below then like a straw thrust through a layer cake they'll bore deep into the ocean floor in order to recover millions of years of rock and mud the trace Antarctica's climate history even after ice began to form in Antarctica around 34 million years ago the continent remained warm enough for plant life to survive a lot like areas of New Zealand today where ice can be found bordered by trees and plants but when did Antarctica plunge into a solid deep freeze and how did it happen was it gradual or abrupt will the story of how Antarctica changed from green house to ice house reveal new clues about the continents climate future and our own Charlie I am David Harwood the andrel team will spend the next few weeks searching for drilling locations from the surface of the ice but David Harwood remains focused on what lies
1007,100135,,"['ice', 'feet', 'beneath', 'sea ice', 'water']",PXDUQd1l_h8,"['00:22:35,680', '00:23:52,079']","below when I'm driving across there I'm always thinking about what's beneath this I'm over about 15 feet of ice and over that I'm over about 1,500 feet of water and then the sediments below that here at the bottom of the world the Sun never sets in the summer and his night blends in today the work begins in earnest the team heads out to McMurdo Sound a place where the ocean freezes annually creating a precarious platform of floating sea ice that will only last a few months we're standing right now in the southern part of the proto Sound seasonally this region will break out the sea ice that are standing on the melt out it's now strong enough perhaps 20 feet beneath us is a thickness of ice and then 15 hundred feet of water beneath us as well just to be sure they're in the right place fire in the hole the team blasts powerful sound waves through the sea ice and into the sea floor below the result is a sonic street map of layer after layer of rock and mud each one"
1007,100136,Business & Industrial,"['ice', 'core', 'pipe', 'end', 'past']",PXDUQd1l_h8,"['00:23:52,079', '00:25:22,019']",representing a different era of the past by looking in the past we can may be projecting to the future how dynamic has been the behavior of the ice sheets have they been static and slowly changing act of a player have they been finally it's time to tow the giant drill out onto the ice to ensure that the weight of the rig isn't supported by the sea ice alone divers attach flotation devices to the drill pipe and at the end of that pipe is a whirling tool with a unique cutting edge a drill bit made of diamonds that can bore through almost everything in its pad the diamond core system that we have it's almost like melting the core down through the rocks just cuts through whatever's there if you hit a big boulder you'll just end up with a cylinder of that Boulder but it just keep going now the real drilling begins there's not a minute to waste because the Antarctic research season is so short the crews work around the clock to recover cores of rock the trace
1007,100137,,"['drill', 'water', 'core', 'ton', 'drill rig']",PXDUQd1l_h8,"['00:25:22,019', '00:26:33,940']",Antarctica's ancient past the powerful drill bores down over three-quarters of a mile bringing up 12 feet of core at a time each foot averaging a thousand years of climate history it's an astonishing feat it's quite amazing when you think about where we are and what we're doing we've got a drill rig a 60 ton 290 ton with all the equipment on a drill rig sitting behind us here on eight meters of sea ice above 380 meters of water and then we're drilling down into the sea floor below there with a three to four inch diameter pipe that's turning round and round like a a piece of spaghetti hanging down through the water and into the ground and it's wobbling around a bit and we're turning around and bringing Cora from deep within the earth anything can go wrong at any minute with this process and all too soon it does sometimes even a drill bit made of diamonds can run into trouble we haven't been getting particularly good quality core and we're
1007,100138,Home & Garden,"['bit', 'piece', 'drill', 'hours', 'Antarctica']",PXDUQd1l_h8,"['00:26:33,940', '00:28:15,509']","suspecting that the drill bit has been damaged in places it's a little bit narrower it should be for the size of the diamond bits and that means we have to pull our pipe out about 1700 meters and replace a bit right back down the hole and that's going to take us about 24 hours to 36 hours removing and replacing nearly a mile of pipe is no easy task especially when it's your job to change it all out piece by piece but for other members of the andrel team it's a welcome break in an extreme environment like Antarctica nobody's on a diet your body is working so hard to stay warm packing away 6,000 calories or more a day is not an indulgence it's a necessity and because Antarctica is drier than the hottest desert dehydration is a constant concern and keeping the drill up and running is another finally after a day and a half of hard work the new bid is in place and drilling is back on track they recover a 12-foot length of core wrapped in a"
1007,100139,,"['core', 'millimeter', 'time', 'yesterday', 'time machine']",PXDUQd1l_h8,"['00:28:15,509', '00:29:28,980']",protective cover workers carefully carry it back to the lab to be examined when they crack it open it's in perfect condition this mud and rock is more valuable than gold because each core is a time machine we're currently down to the depth of body 440 meters that's about a quarter mile down corresponding to a time at least 15 million years ago when Antarctica was still warm as the cores are recovered each section is sliced lengthwise x-rayed and scanned in labs at the drill site and back at McMurdo this course came out of the ground three days ago they were split yesterday they were imaged yesterday sedimentology stew worked the night shift 12 hours describing these pours millimeter by millimeter looking at the color size ratios any kind of structure they see in a core trying to understand how these sediments were deposited each core tells a story depending on its texture color and contents and some of those stories are spectacular we're
1007,100140,Science,"['diatoms', 'years', 'cores', 'conditions', 'Antarctica']",PXDUQd1l_h8,"['00:29:28,980', '00:32:10,699']",seeing some macro fossils some large shells these shells are evidence of warmer times even as Antarctica is icing up this is one the most particular fossil found within and really decision this is a scallop now this kind of scalloped simply do not live in extreme polar waters and there are other clues some of them nearly invisible hidden inside these cores are shells of microscopic algae called diatoms for Andrew climate detectives these tiny diatoms create a highly revealing picture of the past because not all diatoms are alike some species are adapted to colder conditions while others flourish in warmer waters we use them as biological markers index of different environmental conditions cold or warm frozen waters or open ocean waters again the andrel team examines cores from around 15 million years ago they find smooth green sands containing diatoms that thrived in relatively warm water confirming this was a time before antarctica finally froze over this is very well-defined warm period iceberg free waters open waters where diatoms are growing and thriving you can see this persistent for quite some time a picture is beginning to form of a long period of transition starting 34 million years ago when a cooling climate led to the formation of ice but even so conditions remained relatively mild but when did Antarctica finally slip into a deep freeze the answer lies in cores from around 14 million years ago instead of smooth and green these cores are rocky and gray and some contain diatoms that thrived in cold glacial waters this amazing discovery reveals a rapid change from cool to frozen it fills in what has always been a blank page in Antarctica's climate history next season they'll attack another crucial question after Antarctica froze 14 million years ago did the ice ever melt or has it remained a frozen wilderness right up until today that answer will have to wait cracks in the sea-ice tell the team it's
1007,100141,,"['ice', 'sea ice', 'East', 'Antarctica', 'mountain']",PXDUQd1l_h8,"['00:32:10,700', '00:33:27,720']",time to return to base we've seen the ice break in quite a bit in the last month but it's not broken in anywhere anywhere further south than it is right now we can only be on this site for so long before the sea ice starts to melt before the conditions change and for safety reasons we have to get off the sea ice the precarious sea ice of West Antarctica may come and go with the seasons but what about the giant East Antarctic Ice Sheet a mountain of ice so high it covers mountains this is like an MRI of the ice sheet some places it's really thick two miles thick and pretty flat and boring but then there are other places where what we discovered were hidden mountain ranges the size of the Appalachians but totally hidden by the huge you said Artic ice sheet there's ten times as much ice in the east as in the west but a small portion of the East has almost no ice at all it's an unearthly location that defies the very image of Antarctica
1007,100142,Science,"['day', 'life', 'space programs', 'good thing', 'earth']",PXDUQd1l_h8,"['00:33:32,690', '00:35:04,539']",these are the Dry Valleys cold barren and except for a few scientists almost completely devoid of life the landscape is so alien nASA has used it as a test site for space programs it's a fantastic place you can't find this anywhere else on earth it's closest analogue is the surface of Mars Mullins Valley is the ultimate remote field camp it serves as home base for a pioneering band of glaciologists led by Dave Marchand Marsh aunt and his team are conducting research the rugged old-fashioned way they'll live in tents and won't be picked up for two months they need to be self-sufficient and for the most part they like it that way good day burritos the good thing about working out here is it's actually double-edged sword you come out here you have no contact with the outside world no email no real telephone contacts so you can totally immerse yourself in the science and that allows you to think 24 hours a day about what you're doing the other
1007,100143,,"['signal', 'outside', 'frost', 'season', 'bag']",PXDUQd1l_h8,"['00:35:04,539', '00:36:17,540']",side of that is you have no idea what's going on outside right beginning of the season I didn't like it when there you would breathe and the frost would form on the outside of the sleeping bag but it hold up now and it's a little more comfortable and a lot easier small setups like we have which are helicopter supported are isolated they're among the most isolated in the region and as a result we have to check in daily with McMurdo I'll try to heat the batteries up so that we can get a signal out right now there appears to be no satellite coverage and the batter is a little bit cold so I'm trying to warm it up sometimes you have to contort your body in various ways to get the signal no not we don't have enough signal yet well here we go we've got something that might work Mac ops this is gone for Mullins Valley we have seven on board and all as well over are we lost transmission this valley holds an incredible record this area is so dry and so cold that the
1007,100144,Science,"['years', 'volcanic ash', 'millions', 'hidden glacier', 'landscape']",PXDUQd1l_h8,"['00:36:17,539', '00:37:38,039']",landscape is pristine the rocks we see here are millions of years old more shock believes that little has changed here for millions of years what to me is exciting is that we're walking on an ancient landscape imagine living ten million years ago in Antarctica this is what you'd see exactly as it is today hardly modified at all but when marshawn's team drilled beneath this rubble they found something totally unexpected a hidden glacier that extends hundreds of feet below the surface this is in my opinion the oldest dated berry glacier on earth the evidence comes from volcanic ash the dry valleys are surrounded by extinct volcanoes that erupted millions of years ago we're finding ash deposits on top of ice ash dates are coming back as old as 8 million years and according to more shot this volcanic ash shows this hidden glacier once frozen has never melted this volcanic ash that erupted from a volcano and has been sitting there for
1007,100145,,"['Antarctica', 'wood', 'years', 'Harwood', 'pieces']",PXDUQd1l_h8,"['00:37:38,039', '00:38:50,099']",millions of years it shows no chemical alteration which you'd expect if there were any amount of liquid meltwater over that duration the fact that it's dry and pristine tells me it's always been here which is incredible equally astonishing and just three hundred miles away there appears to be a completely different picture exploring East Antarctica closer to the South Pole and riyals David Harwood found leaf fossils and pieces of wood surprisingly according to Harwood these date to a relatively recent time when Antarctica was not only warmer than today there were plants and trees this is a piece of southern beach this wood is not fossilized in the sense that it is petrified it could still burn to find the wood and leaves together it is pretty phenomenal it's really phenomenal for Antarctica particularly for Antarctica in the in this time period about 4 million years ago this season the drill is setup to find evidence of what happened in Antarctica
1007,100146,Science,"['ice', 'sea', 'ice shelf', 'Pliocene', 'years']",PXDUQd1l_h8,"['00:38:50,099', '00:42:31,190']","during this period three to five million years ago it's a time known as the Pliocene now what's important about that is that the Pliocene was globally warmer than today the same temperatures as our earth may be headed for at the end of the century if climate change predictions are correct if we go back three to five million years into the geological past we know that there was a time when Earth's climate was warmer than it is today perhaps by 3 to 4 degrees so it's the best example we have of where the climate is heading in the next hundred years the drills new location is on the giant Ross Ice Shelf which extends out and over the ocean it's the largest ice shelf in the world and it helps hold back the massive Antarctic Ice Sheet from flowing into the sea these ice shelves are very important what they do is hold back the flow of ice that's actually trying to flow out into the ocean we call that buttressing if warming oceans cause the Ross Ice Shelf to break up and melt into the sea the West Antarctic Ice Sheet would eventually follow right behind the andrel team is looking for the answer to a critical question when Earth was warming during the Pliocene what happened to the ice did the Ross Ice Shelf melt taking the giant ice sheets with it drilling on an ice shelf brings with it a unique set of technological challenges including constant problems with mud and water unlike drilling through sea ice which is just 26 feet thick the ice shelf here is 400 feet we're looking at at least doubling or trying to double our capability below the sea floor and penetrate 2,000 meters or better into the sea floor but that's only the beginning no one has ever drilled through an ice shelf and they present these challenges the ice shelves they float up and down with the tide so you've got to deal with this vertical elevation change they move sideways they flow so eventually your drill pipe is going to get bent can the drill bore through a thick layer of ice that's constantly moving without breaking or getting yanked out of the sea floor to confront this unique challenge head-on the Android team invents a new tool a hot-water drill this marvel of engineering is a moving ring of heat that blasts jets of steaming water to melt a wide hole so the drill can operate freely through four hundred feet of shifting ice and once again time is so precious the team must work around the clock not only retrieving cores but also analyzing them it's 2:00 a.m. but you wouldn't know it geologists are busy logging cores like it's early afternoon we're laying out the cores and a proper sequence from top grade highest point in the core all the way to the very slowest point of the quarter an 80-foot core that dates back about three million years is closely examined it contains micro fossils of single-celled animals known as forums they're from the crucial warm period called the Pliocene and these tiny"
1007,100147,,"['ocean', 'temperatures', 'temperature', 'time', 'chemistry']",PXDUQd1l_h8,"['00:42:31,190', '00:43:44,340']",shells are precise indicators of ocean temperature these guys are about the size of a grain of sand because the same species lived through time we can use the chemistry of modern examples to allow us to calibrate if you like the chemistry of the ancient examples what Gabe's doing here is he's measuring the amount of two metals magnesium and calcium that are in the ocean and get incorporated into the shell of the 4m when it's growing in that ocean and that process is dependent on the temperature of the ocean so if we know the magnesium we know the calcium we can determine the temperature of the ocean at the time that forum lived and because of that Andrew researchers can now calculate Antarctic water temperatures during the Pliocene what this is telling us as temperatures were three to four perhaps five degrees above prison even just one degree rise notion temperatures in the waters surrounding Antarctica will attack and begin to melt the ice shelves from below
