video_id,index,no_list,time,categories,part
1007,10,"[134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146]","['00:07:23,389', '00:08:00,080']",[],has an impact for where we're headed as a planet Antarctica was not always locked in a deep freeze 160 million years ago it was part of an enormous supercontinent closer to the equator at the time earth was much warmer than today and fossil evidence suggests this giant landmass was a tropical habitat teeming with Dinosaurs eventually the supercontinent broke apart and Antarctica drifted south as Earth was getting colder falling carbon dioxide levels and powerful ocean currents
1007,11,"[147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159]","['00:08:00,079', '00:08:43,279']",[],cooled the isolated continent even further and then around 34 million years ago ice slowly began to form it would take millions of years for Antarctica to finally lock into a deep freeze and during that time it remained warm enough for plant life to survive evidence of that was recently unearthed in a relatively ice-free Valley in the interior here geologist Alan Ashworth and Adam Lewis find a remarkable fossil oh wait is that a leaf there's a leaf right there that leaf fell into the mud
1007,12,"[160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173]","['00:08:43,279', '00:09:21,889']","[['/Science/Biological Sciences', 0.5099999904632568]]",maybe 20 million years ago suddenly do the best is yet that's a sweet leaf and then they find something extraordinary this is like a peat peat moss and then if we take T some of this out there flight freeze-dried under the microscope these brittle mosses are in pristine condition these moss fossils are not rock but actual plant tissue the last vestiges of vegetation from a time when Antarctica was still warm they were found under a layer of volcanic ash that dates back millions of
1007,13,"[174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186]","['00:09:21,889', '00:10:00,319']","[['/Science', 0.8999999761581421]]",years this is the original moss tissue and even the cells are preserved in these fossils these plants were flash-frozen when an article plummeted into a deep freeze that preserved them until today it's mind-boggling the only way is to say the climate remained very very cold it remained very very dry and it did not warm up for even relatively short periods of time in this location otherwise these things are gone now as Earth is heating up what will happen to Antarctica will it melt
1007,14,"[187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198]","['00:10:00,320', '00:10:40,679']","[['/Science', 0.5]]","raising sea levels all over the planet how sensitive is this frozen land to the temperature changes we currently face but before researchers can investigate in Antarctica last-minute testing is taking place here over 2,000 miles away in the countryside of New Zealand with a brand new drill yeah it's a shakedown we've got a few leaking connections and things that don't quite fit as well as I need to a little bit of modifications required pretty common with a brand new"
1007,15,"[199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211]","['00:10:40,679', '00:11:17,399']","[['/Business & Industrial', 0.5699999928474426]]",piece of equipment weighing in at a whopping 40 tonnes this mechanized marvel is as heavy as a humpback whale and just as large towering some 5 stories high the giant rig will soon dwarf everything in sight except the ice this will be the largest Rorick in Antarctica that's used on land and this mammoth rig can drill in more than one place that's because it's mounted on a sled I think it probably is unusual all of the equipment is on sledges so in Antartica we pull it all with pygmy
1007,16,"[212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224]","['00:11:17,399', '00:11:49,860']","[['/Business & Industrial/Industrial Materials & Equipment', 0.5]]",bulldozers it's been specially designed to drill from the ice in order to extract hidden secrets from beneath Antarctica itself this unique multinational enterprise is called an drill the Antarctic drilling project for team leader David Harwood it's a dream come true as a scientist there's a passion there's a passion that comes in trying to figure it out trying to identify what has been the past history of the ice sheet and wondering what the future might hold
1007,17,"[225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236]","['00:11:49,860', '00:12:25,679']","[['/Business & Industrial/Construction & Maintenance', 0.5400000214576721]]",soon the giant drill will be dismantled and ready for a long sea voyage this will get you to take your extreme cold weather days off but now the andrel team gathers at Christchurch New Zealand for the six-hour flight to Antarctica in a c-17 cargo plane jam-packed with people and gear their flight passes over the Transantarctic mountains which divide the continent into two regions with colossal glaciers called ice sheets blanketing both the giant East Antarctic
1007,18,"[237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249]","['00:12:25,679', '00:13:06,319']",[],Ice Sheet is ten times the size of the West it's frozen firmly to bedrock high above the sea and in some places the ice towers almost three miles into the sky the smaller West Antarctic Ice Sheet is less stable that's because it rests on land well below sea level and it extends hundreds of miles over the ocean in floating ice shelves it's likely East and West Antarctica will respond very differently to a warming world the andreal team touches down in the West on an icy runway at McMurdo Station
1007,19,"[250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263]","['00:13:06,320', '00:13:53,189']","[['/Arts & Entertainment', 0.5699999928474426]]",the largest US research base in Antarctica as David Harwood and Richard levy step out onto the ice the first thing they notice is the weather is a bit chilly but it's beautiful it's October springtime and it's minus 20 degrees the earliest I've ever been down to Antarctica and it's very cold when the wind picks up it's rather an unpleasant place to be working when the wind isn't blowing and the sun shining it's actually really quite nice but very cold but even a sunny afternoon can turn
1007,20,"[264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276]","['00:13:53,190', '00:14:47,750']",[],nasty in a moment's notice yes all day McMurdo Station has been a vital hub of research for over half a century what began as a tiny outpost as over the years grown into a small town McMurdo houses a population of 200 people year round but during the research season it becomes home base for over a thousand every year McMurdo supports scores of research projects providing lab facilities food and supplies and survival training for teams of scientists who will head out to
1007,21,"[277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289]","['00:14:47,750', '00:15:24,619']",[],remote field camps this season those numbers include the andrel team of over 50 technicians and researchers from the u.s. New Zealand Germany and Italy and rule is funded by their governments and the National Science Foundation there's probably a week at least of work in McMurdo where we have to get all of our gear sorted out getting everything we need in order to be able to work and survive on the field as they gather supplies for more than a month on the ice one item is in high demand sugar
1007,22,"[290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302]","['00:15:24,620', '00:15:57,588']","[['/Food & Drink', 0.5600000023841858]]",actually heats your body it gives you a quick energy especially if you're like freezing and we expect to be very cold we don't really know how much chocolate is enough we can take up to 560 candy bars but I'm looking at this and I'm already getting queasy I'm like oh I don't know if I can eat this or not as anvil researchers prepare for life in the field they join hundreds of other scientists fanning out across Antarctica and many are focused on the same question Kota Antarctica be headed for a
1007,23,"[303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316]","['00:15:57,589', '00:16:35,428']",[],meltdown over here is Mount Boreas we're gonna have a lot of scientists working together there is a little bit of volcanic ash and you know challenging each other's theories challenging what we know but if that as a community we're gonna find the answers you but the continent won't give up its secrets easily the stark beauty of Antarctica masks a treacherous nature more than seventy percent of all the fresh water in the world is harbored here but most of that water is frozen
1007,24,"[317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330]","['00:16:35,428', '00:17:19,449']","[['/News/Weather', 0.9300000071525574]]",and with less precipitation than the Sahara Antarctica is the driest desert on earth raging winds of up to 200 miles per hour sometimes blasts the frozen terrain where temperatures can drop to a hundred degrees below zero only during the short Antarctic summer can most researchers gather precious scientific data from this giant mystery continent come to light that's all that and to me for our flight and 400 miles for McMurdo is the center of the West Antarctic Ice
1007,25,"[331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342]","['00:17:19,449', '00:17:52,538']",[],Sheet and for one team this is the best way to find out about the past this is a side of a snow pit it's a thin wall between two pits the other side is open so they can light can shine through and you can really see the different layers in the pit so this is one year's worth of snow accumulation and there's a second year's worth of snow accumulation here below it two years of record right here in the snow pit of course we want to go back a lot further in time than
1007,26,"[343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356]","['00:17:52,538', '00:18:31,940']","[['/Home & Garden/Home Improvement/Construction & Power Tools', 0.9599999785423279]]",that in order to do that we can't just use shovels and chainsaws like we did here so we have to use a drill ken Taylor's team is drilling through ice their goal is to gather samples from the nearly two mile thick West Antarctic Ice Sheet and the deeper they go the further back in time they travel here at about 480 meters deep right now this is right around the time when Jesus lived it's right about zero ad right when BC years turned into 80 years these ice cores contain tiny bubbles of ancient
1007,27,"[357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369]","['00:18:31,940', '00:19:06,369']",[],atmosphere that were trapped each year as the snow was compressed into ice nice bubbles in this one it's ancient area there when we crush samples like this I don't get the cows out there and we can sample the ancient atmosphere we can also get a record of how things like temperature and sea ice changed in the past by combining these different records we can understand how the climate system is operating the past but the ice work valuable as it is only goes back about eight hundred thousand
1007,28,"[370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382]","['00:19:06,369', '00:19:38,379']","[['/Science/Earth Sciences', 0.6800000071525574], ['/People & Society', 0.5799999833106995], ['/Arts & Entertainment/Offbeat', 0.550000011920929]]",years a tiny fraction of geologic time to get a more complete picture of Antarctica's climate history you have to drill farther back in time and that's what the andreal team is trying to do they want to paint a picture of Antarctica as it changed from warm to cold millions of years ago in order to do that andr will have to drill deep into the earth but finding the right location is a major challenge on a continent covered by ice and even in those few places
1007,29,"[383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394]","['00:19:38,380', '00:20:11,200']","[['/Arts & Entertainment', 0.5400000214576721]]",where the ice has receded it's still not easy and rills David Harwood and Richard levy are searching for places to drill but as they fly over a field of rubble they see the gathering evidence for a chronological history is not possible here something has stirred things up and that something is the ice itself that's because ice moves for tens of millions of years glaciers have slowly scoured the land gobbling up rocks and debris and spreading them all across the
1007,30,"[395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407]","['00:20:11,200', '00:20:39,519']","[['/Science/Earth Sciences', 0.9599999785423279]]",landscape in random order this we call glacial paleontology some call it garbage pile paleontology because we're looking and sorting through these Marines to try to get pieces of information that the ice sheet has brought to us a marine is the chaotic accumulation of rocks and debris deposited by glacial movement this one here she has abundant shell fossils this shell brought here by a glacier comes from a time when the continent was warmer and water ran through these
1007,31,"[408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420]","['00:20:39,519', '00:21:14,069']","[['/Science/Earth Sciences', 0.800000011920929]]",valleys this landscape is a treasure trove of a Nordica's climate history but the ice has scrambled all the clues we're looking at a jigsaw puzzle yet there's one place where the evidence remains intact that's in the seafloor beneath the Antarctic ice shelf where the glacial movement has also deposited layer after layer in chronological order drilling gives us an opportunity to get a serial history in time each layer goes back in time and we know that a rock was younger than a rock below so we
1007,32,"[421, 422, 423, 424, 425, 426, 427, 428, 429, 430, 431, 432]","['00:21:14,069', '00:21:48,450']","[['/Science/Earth Sciences', 0.5199999809265137]]",could put it into history the andrel team aims to drill through the Antarctic ice and the sea below then like a straw thrust through a layer cake they'll bore deep into the ocean floor in order to recover millions of years of rock and mud the trace Antarctica's climate history even after ice began to form in Antarctica around 34 million years ago the continent remained warm enough for plant life to survive a lot like areas of New Zealand today where ice can be
1007,33,"[433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446]","['00:21:48,450', '00:22:38,080']","[['/Science', 0.5199999809265137]]",found bordered by trees and plants but when did Antarctica plunge into a solid deep freeze and how did it happen was it gradual or abrupt will the story of how Antarctica changed from green house to ice house reveal new clues about the continents climate future and our own Charlie I am David Harwood the andrel team will spend the next few weeks searching for drilling locations from the surface of the ice but David Harwood remains focused on what lies below when I'm driving across there I'm
1007,34,"[447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458]","['00:22:38,079', '00:23:13,180']","[['/Science', 0.5199999809265137]]","always thinking about what's beneath this I'm over about 15 feet of ice and over that I'm over about 1,500 feet of water and then the sediments below that here at the bottom of the world the Sun never sets in the summer and his night blends in today the work begins in earnest the team heads out to McMurdo Sound a place where the ocean freezes annually creating a precarious platform of floating sea ice that will only last a few months we're standing right now in"
1007,35,"[459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471]","['00:23:13,180', '00:23:52,079']","[['/Arts & Entertainment/Music & Audio', 0.5400000214576721]]",the southern part of the proto Sound seasonally this region will break out the sea ice that are standing on the melt out it's now strong enough perhaps 20 feet beneath us is a thickness of ice and then 15 hundred feet of water beneath us as well just to be sure they're in the right place fire in the hole the team blasts powerful sound waves through the sea ice and into the sea floor below the result is a sonic street map of layer after layer of rock and mud each one
1007,36,"[472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485]","['00:23:52,079', '00:24:38,899']","[['/Business & Industrial', 0.550000011920929]]",representing a different era of the past by looking in the past we can may be projecting to the future how dynamic has been the behavior of the ice sheets have they been static and slowly changing act of a player have they been finally it's time to tow the giant drill out onto the ice to ensure that the weight of the rig isn't supported by the sea ice alone divers attach flotation devices to the drill pipe and at the end of that pipe is a whirling tool with a unique cutting
1007,37,"[486, 487, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498, 499]","['00:24:38,900', '00:25:22,019']",[],edge a drill bit made of diamonds that can bore through almost everything in its pad the diamond core system that we have it's almost like melting the core down through the rocks just cuts through whatever's there if you hit a big boulder you'll just end up with a cylinder of that Boulder but it just keep going now the real drilling begins there's not a minute to waste because the Antarctic research season is so short the crews work around the clock to recover cores of rock the trace
1007,38,"[500, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513]","['00:25:22,019', '00:26:03,759']",[],Antarctica's ancient past the powerful drill bores down over three-quarters of a mile bringing up 12 feet of core at a time each foot averaging a thousand years of climate history it's an astonishing feat it's quite amazing when you think about where we are and what we're doing we've got a drill rig a 60 ton 290 ton with all the equipment on a drill rig sitting behind us here on eight meters of sea ice above 380 meters of water and then we're drilling down into the sea floor below
1007,39,"[514, 515, 516, 517, 518, 519, 520, 521, 522, 523, 524, 525]","['00:26:03,759', '00:26:33,940']","[['/Business & Industrial', 0.5099999904632568]]",there with a three to four inch diameter pipe that's turning round and round like a a piece of spaghetti hanging down through the water and into the ground and it's wobbling around a bit and we're turning around and bringing Cora from deep within the earth anything can go wrong at any minute with this process and all too soon it does sometimes even a drill bit made of diamonds can run into trouble we haven't been getting particularly good quality core and we're
1007,40,"[526, 527, 528, 529, 530, 531, 532, 533, 534, 535, 536, 537, 538]","['00:26:33,940', '00:27:24,099']","[['/Home & Garden/Home Improvement', 0.5299999713897705]]",suspecting that the drill bit has been damaged in places it's a little bit narrower it should be for the size of the diamond bits and that means we have to pull our pipe out about 1700 meters and replace a bit right back down the hole and that's going to take us about 24 hours to 36 hours removing and replacing nearly a mile of pipe is no easy task especially when it's your job to change it all out piece by piece but for other members of the andrel team it's a welcome break in
1007,41,"[539, 540, 541, 542, 543, 544, 545, 546, 547, 548, 549, 550, 551]","['00:27:24,099', '00:28:15,509']","[['/Beauty & Fitness/Weight Loss', 0.6299999952316284], ['/Health', 0.5899999737739563]]","an extreme environment like Antarctica nobody's on a diet your body is working so hard to stay warm packing away 6,000 calories or more a day is not an indulgence it's a necessity and because Antarctica is drier than the hottest desert dehydration is a constant concern and keeping the drill up and running is another finally after a day and a half of hard work the new bid is in place and drilling is back on track they recover a 12-foot length of core wrapped in a"
1007,42,"[552, 553, 554, 555, 556, 557, 558, 559, 560, 561, 562, 563, 564]","['00:28:15,509', '00:29:00,600']",[],protective cover workers carefully carry it back to the lab to be examined when they crack it open it's in perfect condition this mud and rock is more valuable than gold because each core is a time machine we're currently down to the depth of body 440 meters that's about a quarter mile down corresponding to a time at least 15 million years ago when Antarctica was still warm as the cores are recovered each section is sliced lengthwise x-rayed and scanned in labs at the drill site and back at
1007,43,"[565, 566, 567, 568, 569, 570, 571, 572, 573, 574, 575, 576, 577]","['00:29:00,599', '00:29:31,230']","[['/Science/Earth Sciences/Geology', 0.8999999761581421]]",McMurdo this course came out of the ground three days ago they were split yesterday they were imaged yesterday sedimentology stew worked the night shift 12 hours describing these pours millimeter by millimeter looking at the color size ratios any kind of structure they see in a core trying to understand how these sediments were deposited each core tells a story depending on its texture color and contents and some of those stories are spectacular we're seeing some macro fossils some large
1007,44,"[578, 579, 580, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591]","['00:29:31,230', '00:30:11,349']","[['/Science', 0.5600000023841858]]",shells these shells are evidence of warmer times even as Antarctica is icing up this is one the most particular fossil found within and really decision this is a scallop now this kind of scalloped simply do not live in extreme polar waters and there are other clues some of them nearly invisible hidden inside these cores are shells of microscopic algae called diatoms for Andrew climate detectives these tiny diatoms create a highly revealing picture of the past because not all
1007,45,"[592, 593, 594, 595, 596, 597, 598, 599, 600, 601, 602, 603, 604]","['00:30:11,349', '00:30:49,569']","[['/Science/Biological Sciences', 0.6800000071525574]]",diatoms are alike some species are adapted to colder conditions while others flourish in warmer waters we use them as biological markers index of different environmental conditions cold or warm frozen waters or open ocean waters again the andrel team examines cores from around 15 million years ago they find smooth green sands containing diatoms that thrived in relatively warm water confirming this was a time before antarctica finally froze over this is very well-defined warm period iceberg
1007,46,"[605, 606, 607, 608, 609, 610, 611, 612, 613, 614, 615, 616, 617]","['00:30:49,569', '00:31:29,000']",[],free waters open waters where diatoms are growing and thriving you can see this persistent for quite some time a picture is beginning to form of a long period of transition starting 34 million years ago when a cooling climate led to the formation of ice but even so conditions remained relatively mild but when did Antarctica finally slip into a deep freeze the answer lies in cores from around 14 million years ago instead of smooth and green these cores are rocky and gray and some contain
1007,47,"[618, 619, 620, 621, 622, 623, 624, 625, 626, 627, 628, 629, 630]","['00:31:29,000', '00:32:13,580']","[['/Science/Earth Sciences', 0.6399999856948853]]",diatoms that thrived in cold glacial waters this amazing discovery reveals a rapid change from cool to frozen it fills in what has always been a blank page in Antarctica's climate history next season they'll attack another crucial question after Antarctica froze 14 million years ago did the ice ever melt or has it remained a frozen wilderness right up until today that answer will have to wait cracks in the sea-ice tell the team it's time to return to base we've seen the
1007,48,"[631, 632, 633, 634, 635, 636, 637, 638, 639, 640, 641, 642, 643]","['00:32:13,579', '00:32:51,410']",[],ice break in quite a bit in the last month but it's not broken in anywhere anywhere further south than it is right now we can only be on this site for so long before the sea ice starts to melt before the conditions change and for safety reasons we have to get off the sea ice the precarious sea ice of West Antarctica may come and go with the seasons but what about the giant East Antarctic Ice Sheet a mountain of ice so high it covers mountains this is like an MRI of the ice sheet some places it's
1007,49,"[644, 645, 646, 647, 648, 649, 650, 651, 652, 653, 654, 655, 656]","['00:32:51,410', '00:33:42,398']",[],really thick two miles thick and pretty flat and boring but then there are other places where what we discovered were hidden mountain ranges the size of the Appalachians but totally hidden by the huge you said Artic ice sheet there's ten times as much ice in the east as in the west but a small portion of the East has almost no ice at all it's an unearthly location that defies the very image of Antarctica these are the Dry Valleys cold barren and except for a few scientists almost
1007,50,"[657, 658, 659, 660, 661, 662, 663, 664, 665, 666, 667, 668, 669, 670]","['00:33:42,398', '00:34:38,049']","[['/Arts & Entertainment', 0.5600000023841858], ['/Science', 0.5400000214576721]]",completely devoid of life the landscape is so alien nASA has used it as a test site for space programs it's a fantastic place you can't find this anywhere else on earth it's closest analogue is the surface of Mars Mullins Valley is the ultimate remote field camp it serves as home base for a pioneering band of glaciologists led by Dave Marchand Marsh aunt and his team are conducting research the rugged old-fashioned way they'll live in tents and won't be picked up for two months they need to be
1007,51,"[671, 672, 673, 674, 675, 676, 677, 678, 679, 680, 681, 682, 683]","['00:34:38,050', '00:35:11,019']",[],self-sufficient and for the most part they like it that way good day burritos the good thing about working out here is it's actually double-edged sword you come out here you have no contact with the outside world no email no real telephone contacts so you can totally immerse yourself in the science and that allows you to think 24 hours a day about what you're doing the other side of that is you have no idea what's going on outside right beginning of the season I didn't like it when there you
1007,52,"[684, 685, 686, 687, 688, 689, 690, 691, 692, 693, 694, 695, 696]","['00:35:11,019', '00:35:42,779']","[['/Arts & Entertainment', 0.7400000095367432]]",would breathe and the frost would form on the outside of the sleeping bag but it hold up now and it's a little more comfortable and a lot easier small setups like we have which are helicopter supported are isolated they're among the most isolated in the region and as a result we have to check in daily with McMurdo I'll try to heat the batteries up so that we can get a signal out right now there appears to be no satellite coverage and the batter is a little bit cold so I'm trying to warm it up
1007,53,"[697, 698, 699, 700, 701, 702, 703, 704, 705, 706, 707, 708, 709]","['00:35:42,780', '00:36:26,239']",[],sometimes you have to contort your body in various ways to get the signal no not we don't have enough signal yet well here we go we've got something that might work Mac ops this is gone for Mullins Valley we have seven on board and all as well over are we lost transmission this valley holds an incredible record this area is so dry and so cold that the landscape is pristine the rocks we see here are millions of years old more shock believes that little has changed
1007,54,"[710, 711, 712, 713, 714, 715, 716, 717, 718, 719, 720, 721, 722, 723]","['00:36:26,239', '00:37:14,730']",[],here for millions of years what to me is exciting is that we're walking on an ancient landscape imagine living ten million years ago in Antarctica this is what you'd see exactly as it is today hardly modified at all but when marshawn's team drilled beneath this rubble they found something totally unexpected a hidden glacier that extends hundreds of feet below the surface this is in my opinion the oldest dated berry glacier on earth the evidence comes from volcanic ash the dry valleys are
1007,55,"[724, 725, 726, 727, 728, 729, 730, 731, 732, 733, 734, 735, 736]","['00:37:14,730', '00:37:47,970']","[['/Sensitive Subjects', 0.8100000023841858], ['/Science/Earth Sciences/Geology', 0.7300000190734863]]",surrounded by extinct volcanoes that erupted millions of years ago we're finding ash deposits on top of ice ash dates are coming back as old as 8 million years and according to more shot this volcanic ash shows this hidden glacier once frozen has never melted this volcanic ash that erupted from a volcano and has been sitting there for millions of years it shows no chemical alteration which you'd expect if there were any amount of liquid meltwater over that duration the fact that it's dry and
1007,56,"[737, 738, 739, 740, 741, 742, 743, 744, 745, 746, 747, 748]","['00:37:47,969', '00:38:26,100']","[['/Arts & Entertainment', 0.6200000047683716]]",pristine tells me it's always been here which is incredible equally astonishing and just three hundred miles away there appears to be a completely different picture exploring East Antarctica closer to the South Pole and riyals David Harwood found leaf fossils and pieces of wood surprisingly according to Harwood these date to a relatively recent time when Antarctica was not only warmer than today there were plants and trees this is a piece of southern beach this wood
1007,57,"[749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761]","['00:38:26,099', '00:39:03,210']","[['/Science/Earth Sciences', 0.7200000286102295]]",is not fossilized in the sense that it is petrified it could still burn to find the wood and leaves together it is pretty phenomenal it's really phenomenal for Antarctica particularly for Antarctica in the in this time period about 4 million years ago this season the drill is setup to find evidence of what happened in Antarctica during this period three to five million years ago it's a time known as the Pliocene now what's important about that is that the Pliocene was globally warmer
1007,58,"[762, 763, 764, 765, 766, 767, 768, 769, 770, 771, 772, 773, 774, 775, 776]","['00:39:03,210', '00:39:34,349']","[['/Science/Earth Sciences/Atmospheric Science', 0.8899999856948853], ['/Science/Ecology & Environment/Climate Change & Global Warming', 0.6600000262260437], ['/People & Society/Social Issues & Advocacy/Green Living & Environmental Issues', 0.6499999761581421], ['/News', 0.5600000023841858]]",than today the same temperatures as our earth may be headed for at the end of the century if climate change predictions are correct if we go back three to five million years into the geological past we know that there was a time when Earth's climate was warmer than it is today perhaps by 3 to 4 degrees so it's the best example we have of where the climate is heading in the next hundred years the drills new location is on the giant Ross Ice Shelf which extends out and over the ocean
1007,59,"[777, 778, 779, 780, 781, 782, 783, 784, 785, 786, 787, 788, 789, 790]","['00:39:34,349', '00:40:14,269']",[],it's the largest ice shelf in the world and it helps hold back the massive Antarctic Ice Sheet from flowing into the sea these ice shelves are very important what they do is hold back the flow of ice that's actually trying to flow out into the ocean we call that buttressing if warming oceans cause the Ross Ice Shelf to break up and melt into the sea the West Antarctic Ice Sheet would eventually follow right behind the andrel team is looking for the answer to a critical question when Earth
