video_id,index,no_list,time,categories,part
1005,10,"[131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144]","['00:09:46,359', '00:10:44,999']",[],"-- $300 million. the sale chose the importance of rarity. this could be the last leonardo to average auction, and was half a millennium after his death, he assured us of the greatest star in the art world. so we asked you what you think of this. a report? are you amazed ? what you think of this. a report? are you amazed? is this just a normal sort of process in terms of fine art, the fact that it is so rare... tyrrell paul is getting in touch with us from the united states and he has said that it is more than many countries are worth. that is in the same number in his opinion. -- tall paul. jon says he does not believe you. somebody else has said whether bitcoin is worth $7,000 or something to bet, it is to be believed."
1005,11,"[145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157]","['00:10:44,999', '00:11:35,490']","[['/News/Business News', 0.5899999737739563], ['/Business & Industrial/Energy & Utilities/Oil & Gas', 0.550000011920929]]","and facebook is more valuable than general electric and exxon mobil, so this is the way that things are going. then others to say they have been better. that was once you from me. many of you are just saying that you are appalled. then we have somebody saying that they don't know about it, but it is the same model as the mona lisa, said many comments coming in from you. coming up on business briefing, we'll be looking at the economic backdrop to the events in zimbabwe - amid reports of soaring inflation despite the official figures. and another big story in africa, the continent's richest woman has been sacked from herjob. the president of angola, joao lourenco, has fired the head of the country's state oil company sonangol."
1005,12,"[158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169]","['00:11:35,490', '00:12:32,179']","[['/News', 0.7300000190734863]]","isabel dos santos is the billionaire daughter of former presidentjose eduardo dos santos, and africa's richest woman, with a net worth of over $3 billion. president lourenco, known asjlo, has promised to tackle corruption. amrita sen is here from energy aspects. this is quite an interesting story, isn't it? we apple was arrested zimbabwe, and this is another key african economy, and this will have big economic applications. usually. she took over a while ago, and there was criticism of possible nepotism. the father has obviously ruled the country for 38 years. but the oil community was quite positive about her, because she has been a businesswoman. sonangol has been struggling."
1005,13,"[170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180]","['00:12:32,179', '00:13:18,278']","[['/Business & Industrial/Energy & Utilities/Oil & Gas', 0.8299999833106995]]","they had been deteriorating the finance and the oil prices crash. she was supposed to restructure the company and turn it around, but then, of course, when she got into power, projects started slipping, and she said it could take five years to restructure. in the meantime, what is this mean for the energy sector? within angola, this political wrangling, this is the world's biggest oil company, isn't it? actually have a lot of problems with the finances. and angola has really suffered. they have had a lot of new projects come online, but diplomats have been declining so quickly that production has not been going anywhere. so this is an attempt to fast forward some of the reforms that need to happen."
1005,14,"[181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191]","['00:13:18,278', '00:14:12,049']","[['/Sports/Individual Sports/Racquet Sports', 0.7699999809265137]]","whether it happens or not is a separate thing, but that is the attempt right now, very much. 0k, thank you very a much indeed. and amrita will be back soon with us for the new -- news briefing. please keep the discussion going in regards to the painting. still to come this morning, roger federer is through to the last four at the atp finals in london, beating alexander zverez, his junior by 16 yea rs. alexander zverez, his junior by 16 years. that and more in the sports briefing. berliners from both east and west linked hands and danced round their liberated territory. and, with nobody to stop them, it wasn't long before the first attempts were made to destroy the structure itself."
1005,15,"[192, 193, 194, 195, 196, 197, 198, 199, 200, 201]","['00:14:12,049', '00:14:51,789']",[],"it's keeping the candidate's name always in the public eye that counts. success or failure depends not only on public display but on the local campaign headquarters and the heavy routine work of their women volunteers. yasser arafat, who dominated the palestinian cause for so long, has died. the palestinian authority has declared a state of mourning for the leader who symbolised his people's hopes for independent statehood. in the wake of the colombian volcano disaster, rescue teams are trying to reach thousands of survivors who managed to clamber onto rooftops and trees above the sea of mud. after 17 years of discussion, the result was greeted with an outburst ofjoy."
1005,16,"[202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214]","['00:14:51,789', '00:15:50,789']","[['/News/Politics', 0.6299999952316284]]","women ministers who'd long felt only grudgingly accepted amongst the ranks of clergy suddenly felt welcomed. you're watching the briefing. 0ur headlines: a new report is warning that climate change is inevitable even if we drastically cut co2 emissions. zimbabwe's military is in full control of the country. robert mugabe - president for nearly 40 years - remains under house arrest. let's stay with that now: laura westbrook has this report. what would have been unthinkable only a few weeks ago has happened: robert mugabe, the world's oldest leader, has lost control of the country he has ruled for 37 years. the military denied staging a coup, but it is clear that robert mugabe is no longer calling the shots."
1005,17,"[215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226]","['00:15:50,789', '00:16:37,970']","[['/News/Politics', 0.9300000071525574], ['/Law & Government/Government', 0.5400000214576721]]","zimbabwe's ruling party, the zanu-pf, are emphatic. president mugabe is still in power. he's the man in charge of zimbabwe, officially, right now. a lot has happened. but what has happened is a not coup. the language is important, and key regional block, the african union, has given its full support to the country's legal situations. to the country's legal institutions. translation: the military has assured asked that this is not a coup d'etat. the african union is against any unconstitutional change of government. the president still has his supporters, especially in rural areas. but in the capital, harare, news of his house arrest has been welcomed."
1005,18,"[227, 228, 229, 230, 231, 232, 233, 234, 235, 236]","['00:16:37,970', '00:17:29,170']","[['/News/Politics', 0.8700000047683716]]","translation: i want to thank the generalfor removing this tyrant. he was ruling this country like it belongs to his family. this boils down to an internal power struggle within the governing zanu-pf. 0n the one side, this man, emmerson mnangagwa, who was fired last week from his position as vice president. 0n the other, mugabe's wife, grace mugabe, known as ""gucci grace"" for her at extravagant spending, and one of the most powerful politicians in the country. it is believed that her being groomed to succeed robert mugabe is what sparked the takeover. the military has begun to arrest those close to her. there has to be a transition away from robert mugabe but it has to be through a process that makes the government credible."
1005,19,"[237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253]","['00:17:29,170', '00:18:50,250']",[],"zimbabwe is waking up to a country that has changed dramatically. but whether it is the change they had been hoping for is far from clear. laura westbrook, bbc news. 50,000 children are expected to die in yemen this year according to the charity save the children. who's the rebels -- houthi. the coalition tried to restore the government. in the second of his special report, clive myrie has been to the frontline were fierce fighting is continuing. the city sums up the dystopian nightmare. no one seems to be in control here. rubbish piles up in the street. it feels the local can now instead of water, much of it a cts now instead of water, much of it acts of human excrement. colorado is rampant. -- cholera."
1005,20,"[254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264]","['00:18:50,250', '00:19:49,080']",[],"0n the main highway, running north to south, is the southern battlefield. neither side is making any significant territorial game. the fighting simply grinds on with civilians in ever to be caught in the middle. for the saudi let coalition, air power has not proved decisive and is not winning the day. their military intervention has become stuck, it is bogged down. any kind of victory seems a long way. few in yemen have the luxury of memory that do not include a time of war. through britain's colonial era, communism, civil war and now the proxy struggle of regional powers that see saudi arabia so prominent here. this is what is left of a department store, smashed by an air strike."
1005,21,"[265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275]","['00:19:49,079', '00:20:44,039']",[],"after all the destruction and lies loss, this warlike most modern conflicts will only come to an end with a political solution and, at the very least that requires the yemeni themselves to come togetherfor requires the yemeni themselves to come together for the greater good but the chances of that happening are as remote as they have ever been so it seems yemen's pain is destined to endure. all the malnourished children are victims of grand designs. the manoeuvrings of the middle east to a place from tehran to ridyard. yemen is stuck in the middle. born into the world, war babies. will they ever have peace? here's our briefing on some of the key events happening later."
1005,22,"[276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286]","['00:20:44,039', '00:21:33,160']","[['/News/Politics', 0.6499999761581421]]","we begin in seoul where the world anti-doping agency has just decided to maintain its suspension of russia. the agency will give more details about it at 7 gmt. then around midday in london the chairman of the old vic theatre will give a briefing on the findings of the investigation into allegations concerning the conduct of kevin spacey during his tenure as artistic director. and later on in germany it's the deadline for germany's political parties to agree how to form the basis of a new coalition in the wake of septembers inconclusive elections. sport, now and peru have claimed the 32nd and final place at next year's world cup in russia. they've beaten new zealand 2-0, in lima, in the second leg of their intercontinental playoff,"
1005,23,"[287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297]","['00:21:33,160', '00:22:24,589']","[['/Sports/Individual Sports/Racquet Sports', 0.9300000071525574], ['/News/Sports News', 0.699999988079071]]","and also 2-0 on aggregate. jefferson farfan and christian ramos scored the goals, as peru qualified for the world cup for the first time since 1982. earlier, australia beat honduras 3-1 in sydney to reach their fourth successive world cup finals. and now here's the rest of today's sport briefing with sarah mulkerrins. hello i'm sarah mulkerrins with your sport briefing for thursday. roger federer is already through to the last four at the atp finals in london, but can he keep up his winning ways against marin cilic later? and we'll tell you about the iranian weight lifter putting his olympic gold medal up for auction. roger federer is the strong favourite to finish 2017 the way he started it - by winning."
1005,24,"[298, 299, 300, 301, 302, 303, 304, 305, 306, 307]","['00:22:24,589', '00:23:10,929']","[['/Sports/Individual Sports/Racquet Sports', 0.8600000143051147], ['/Sports/Individual Sports/Golf', 0.7099999785423279], ['/News/Sports News', 0.5799999833106995]]","the world number two faces marin cilic later in his last group match, as he aims for yet another atp finals title. he's already through to the semi-finals on saturday and, if he wins the tournament, it would be his 96th career title. alexander zverev has a long way to go to match that record - the german plays jack sock in thursday's other match, with a place in the last four for the winner of that. europe's top golfer for the year will be decided over the weekend as the race to dubai reaches it's climax. and there's three players firmly in the hunt. england's tommy fleetwood and justin rose are the leading contenders, although masters champion, sergio garcia, could pip both of them to the title if he wins the season-ending"
1005,25,"[308, 309, 310, 311, 312, 313, 314, 315, 316, 317]","['00:23:10,929', '00:23:55,929']","[['/Sports/Team Sports/Basketball', 0.6800000071525574], ['/Sports/Team Sports/Soccer', 0.5600000023841858], ['/News', 0.5299999713897705]]","dubai world championship, which gets underway on thursday. no matter what position you are in, you are starting off with the guys you are starting off with the guys you have around so it is great for people to watch. i will enjoy the challenge. it is a bit of a dogfight towards the end of the year and i am looking forward to it.. nba fans are in for a real treat later, the best of the west will face the leaders in the east, as golden state warriors take on the boston celtics. and the celtics are on a roll, their win over the brooklyn nets, on tuesday was their 13th in a row. boston have won more nba championships than any other team but you have to go back to"
1005,26,"[318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328]","['00:23:55,929', '00:24:49,519']","[['/Sports/Team Sports/Rugby', 0.5600000023841858]]","2008 when they last came out on top. in case you missed it, if you're a rugby union fan and really organised, well, you can start planning your trip for the 2023 world cup. this was one of the surprise stories on wednesday, as france was announced as the host. not many saw it coming, as south africa were expected to win the vote after an independent review recommended they stage the tournament. ireland also missed out, as world rugby president, bill beaumont, declared france as hosts after a secret ballot by the council in london. it probably won't come as a huge surprise to hear that italy manager, gian piero ventura, has been sacked. it follows their failure to qualify for the world cup."
1005,27,"[329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339]","['00:24:49,519', '00:25:36,230']","[['/Sports', 0.5799999833106995]]","a 1-0 aggregate defeat to sweden on monday sealed italy's fate - meaning they won't play on football's biggest stage for the first time since 1958. and, after being given his marching orders, ventura complained that he lost only two games in two years. now team celebrations are always good value on social media, and tim cahill led the ones in australia's dressing room as they qualified for a fourth successive world cup. here's what he posted after their win against honduras, on wednesday. he was back from injury for that second leg. he also scored twice in their asian play-off win over syria. another image which has been getting lots of clicks comes from iranian weightlifter kianoush rostami."
1005,28,"[340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352]","['00:25:36,230', '00:26:30,410']","[['/News', 0.6700000166893005]]","he's putting his rio 2016 gold medal up for auction, to raise money for the victims of last week's earthquake near the iran-iraq border. as always, you can get all the latest sports news at our website - that's bbc.com/sport. but that is your sport briefing for now. your business briefing is next. i will see you soon. hi there. for many of us it is going to be another pretty cloudy start to the day on thursday, but there will be some significant weather changes, because this cold front is going to be sliding its way southwards as we go on through the day and behind that we're going to see the skies turning much brighter with much more in the way of sunshine. early on thursday, but whether around scotland."
1005,29,"[353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365]","['00:26:30,410', '00:27:28,590']",[],"a cloudy start to the day the many and fog patches for some. it is an improving weather picture as we go through the day. the land of rain chased by much sunnier skies. the rain and moving away from northern ireland and heading into wales where the rain can still be quite heavy. some gaps in the cloud, maybe a few sunny spells across south-west england and the midlands but for east anglia and south-east england, a great and missed the start to the day with a few fog patches knocking around. sunshine moving in quickly during thursday morning at across both northern ireland and scotland but not entirely dry in scotland, showers in the north-west. showers giving him by a strengthening north-westerly wind. a few spots of rain in the north-west."
1005,30,"[366, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379]","['00:27:28,589', '00:28:23,548']",[],"not much left on it by the time it reaches london. in the sunnier skies, down goes the temperatures. then, thursday evening, the rain clears away from south-east england. fear skies which is a recipe per a cold night. head to the countryside, a widespread frost across england and wales. a very cold start to the day. friday will be a decent kind of day with plenty of sunshine. some showers affecting northern and western parts of scotland. temperatures are bit below par for the some of year, 7- ten. the weekend, sunny spells, a few showers around on sunday with quite a chilly wind at times as well. hello. this is business briefing. i'm sally bundock. here are the headlines: the soaring cost of living in zimbabwe - could"
